,value__bpm,value__confidence
2021-12-03 21:33:55,100.0,1.0
2021-12-03 21:34:00,95.0,1.0
2021-12-03 21:34:05,94.0,2.0
2021-12-03 21:34:10,93.0,1.0
2021-12-03 21:34:15,94.0,1.0
2021-12-03 21:34:20,95.0,1.0
2021-12-03 21:34:25,,
2021-12-03 21:34:30,,
2021-12-03 21:34:35,95.0,1.0
2021-12-03 21:34:40,97.0,1.0
2021-12-03 21:34:45,99.0,1.0
2021-12-03 21:34:50,100.0,1.0
2021-12-03 21:34:55,97.0,1.0
2021-12-03 21:35:00,,
2021-12-03 21:35:05,,
2021-12-03 21:35:10,95.0,1.0
2021-12-03 21:35:15,94.0,1.0
2021-12-03 21:35:20,91.0,1.0
2021-12-03 21:35:25,89.0,1.0
2021-12-03 21:35:30,,
2021-12-03 21:35:35,88.0,1.0
2021-12-03 21:35:40,,
2021-12-03 21:35:45,87.0,1.0
2021-12-03 21:35:50,89.0,1.0
2021-12-03 21:35:55,91.0,1.0
2021-12-03 21:36:00,90.0,1.0
2021-12-03 21:36:05,87.0,1.0
2021-12-03 21:36:10,88.0,1.0
2021-12-03 21:36:15,91.0,1.0
2021-12-03 21:36:20,95.0,1.0
2021-12-03 21:36:25,94.0,1.0
2021-12-03 21:36:30,93.0,1.0
2021-12-03 21:36:35,,
2021-12-03 21:36:40,92.0,1.0
2021-12-03 21:36:45,90.0,1.0
2021-12-03 21:36:50,90.0,1.0
2021-12-03 21:36:55,,
2021-12-03 21:37:00,,
2021-12-03 21:37:05,91.0,1.0
2021-12-03 21:37:10,90.0,1.0
2021-12-03 21:37:15,,
2021-12-03 21:37:20,,
2021-12-03 21:37:25,91.0,1.0
2021-12-03 21:37:30,88.0,1.0
2021-12-03 21:37:35,,
2021-12-03 21:37:40,,
2021-12-03 21:37:45,89.0,1.0
2021-12-03 21:37:50,92.0,1.0
2021-12-03 21:37:55,93.0,1.0
2021-12-03 21:38:00,,
2021-12-03 21:38:05,91.0,1.0
2021-12-03 21:38:10,92.0,1.0
2021-12-03 21:38:15,93.0,1.0
2021-12-03 21:38:20,,
2021-12-03 21:38:25,91.0,1.0
2021-12-03 21:38:30,90.0,1.0
2021-12-03 21:38:35,92.0,1.0
2021-12-03 21:38:40,90.0,1.0
2021-12-03 21:38:45,87.0,1.0
2021-12-03 21:38:50,86.0,1.0
2021-12-03 21:38:55,,
2021-12-03 21:39:00,85.0,1.0
2021-12-03 21:39:05,86.0,1.0
2021-12-03 21:39:10,87.0,1.0
2021-12-03 21:39:15,91.0,1.0
2021-12-03 21:39:20,92.0,2.0
2021-12-03 21:39:25,92.0,1.0
2021-12-03 21:39:30,91.0,1.0
2021-12-03 21:39:35,89.0,1.0
2021-12-03 21:39:40,88.0,1.0
2021-12-03 21:39:45,,
2021-12-03 21:39:50,89.0,2.0
2021-12-03 21:39:55,91.0,1.0
2021-12-03 21:40:00,,
2021-12-03 21:40:05,,
2021-12-03 21:40:10,93.0,1.0
2021-12-03 21:40:15,94.0,2.0
2021-12-03 21:40:20,,
2021-12-03 21:40:25,95.0,2.0
2021-12-03 21:40:30,96.0,1.0
2021-12-03 21:40:35,96.0,2.0
2021-12-03 21:40:40,,
2021-12-03 21:40:45,95.0,2.0
2021-12-03 21:40:50,93.0,2.0
2021-12-03 21:40:55,93.0,3.0
2021-12-03 21:41:00,92.0,2.0
2021-12-03 21:41:05,91.0,2.0
2021-12-03 21:41:10,,
2021-12-03 21:41:15,93.0,2.0
2021-12-03 21:41:20,94.0,1.0
2021-12-03 21:41:25,91.0,1.0
2021-12-03 21:41:30,90.0,1.0
2021-12-03 21:41:35,,
2021-12-03 21:41:40,89.0,1.0
2021-12-03 21:41:45,92.0,1.0
2021-12-03 21:41:50,93.0,1.0
2021-12-03 21:41:55,91.0,1.0
2021-12-03 21:42:00,92.0,1.0
2021-12-03 21:42:05,92.0,2.0
2021-12-03 21:42:10,91.0,2.0
2021-12-03 21:42:15,92.0,2.0
2021-12-03 21:42:20,91.0,2.0
2021-12-03 21:42:25,90.0,2.0
2021-12-03 21:42:30,,
2021-12-03 21:42:35,89.0,2.0
2021-12-03 21:42:40,88.0,2.0
2021-12-03 21:42:45,88.0,2.0
2021-12-03 21:42:50,88.0,1.0
2021-12-03 21:42:55,87.0,2.0
2021-12-03 21:43:00,88.0,1.0
2021-12-03 21:43:05,87.0,2.0
2021-12-03 21:43:10,86.0,2.0
2021-12-03 21:43:15,85.0,1.0
2021-12-03 21:43:20,88.0,1.0
2021-12-03 21:43:25,87.0,1.0
2021-12-03 21:43:30,91.0,1.0
2021-12-03 21:43:35,92.0,2.0
2021-12-03 21:43:40,91.0,2.0
2021-12-03 21:43:45,88.0,2.0
2021-12-03 21:43:50,87.0,2.0
2021-12-03 21:43:55,,
2021-12-03 21:44:00,86.0,1.0
2021-12-03 21:44:05,,
2021-12-03 21:44:10,,
2021-12-03 21:44:15,85.0,1.0
2021-12-03 21:44:20,86.0,1.0
2021-12-03 21:44:25,88.0,1.0
2021-12-03 21:44:30,,
2021-12-03 21:44:35,91.0,1.0
2021-12-03 21:44:40,94.0,1.0
2021-12-03 21:44:45,96.0,1.0
2021-12-03 21:44:50,92.0,1.0
2021-12-03 21:44:55,,
2021-12-03 21:45:00,91.0,1.0
2021-12-03 21:45:05,90.0,1.0
2021-12-03 21:45:10,,
2021-12-03 21:45:15,89.0,1.0
2021-12-03 21:45:20,88.0,1.0
2021-12-03 21:45:25,84.0,1.0
2021-12-03 21:45:30,86.0,1.0
2021-12-03 21:45:35,91.0,1.0
2021-12-03 21:45:40,90.0,2.0
2021-12-03 21:45:45,89.0,1.0
2021-12-03 21:45:50,,
2021-12-03 21:45:55,90.0,1.0
2021-12-03 21:46:00,91.0,1.0
2021-12-03 21:46:05,93.0,1.0
2021-12-03 21:46:10,94.0,1.0
2021-12-03 21:46:15,95.0,1.0
2021-12-03 21:46:20,95.0,2.0
2021-12-03 21:46:25,93.0,1.0
2021-12-03 21:46:30,93.0,2.0
2021-12-03 21:46:35,93.0,1.0
2021-12-03 21:46:40,,
2021-12-03 21:46:45,93.0,2.0
2021-12-03 21:46:50,,
2021-12-03 21:46:55,,
2021-12-03 21:47:00,93.0,2.0
2021-12-03 21:47:05,93.0,3.0
2021-12-03 21:47:10,94.0,2.0
2021-12-03 21:47:15,,
2021-12-03 21:47:20,,
2021-12-03 21:47:25,94.0,2.0
2021-12-03 21:47:30,96.0,1.0
2021-12-03 21:47:35,93.0,1.0
2021-12-03 21:47:40,,
2021-12-03 21:47:45,92.0,1.0
2021-12-03 21:47:50,91.0,2.0
2021-12-03 21:47:55,90.0,2.0
2021-12-03 21:48:00,88.0,2.0
2021-12-03 21:48:05,,
2021-12-03 21:48:10,89.0,2.0
2021-12-03 21:48:15,,
2021-12-03 21:48:20,,
2021-12-03 21:48:25,91.0,3.0
2021-12-03 21:48:30,91.0,2.0
2021-12-03 21:48:35,90.0,1.0
2021-12-03 21:48:40,,
2021-12-03 21:48:45,,
2021-12-03 21:48:50,89.0,2.0
2021-12-03 21:48:55,91.0,2.0
2021-12-03 21:49:00,92.0,2.0
2021-12-03 21:49:05,91.0,1.0
2021-12-03 21:49:10,88.0,1.0
2021-12-03 21:49:15,90.0,1.0
2021-12-03 21:49:20,91.0,1.0
2021-12-03 21:49:25,,
2021-12-03 21:49:30,90.0,1.0
2021-12-03 21:49:35,88.0,1.0
2021-12-03 21:49:40,89.0,1.0
2021-12-03 21:49:45,95.0,1.0
2021-12-03 21:49:50,,
2021-12-03 21:49:55,96.0,3.0
2021-12-03 21:50:00,96.0,2.0
2021-12-03 21:50:05,94.0,1.0
2021-12-03 21:50:10,93.0,2.0
2021-12-03 21:50:15,94.0,2.0
2021-12-03 21:50:20,,
2021-12-03 21:50:25,93.0,2.0
2021-12-03 21:50:30,,
2021-12-03 21:50:35,93.0,1.0
2021-12-03 21:50:40,,
2021-12-03 21:50:45,92.0,1.0
2021-12-03 21:50:50,,
2021-12-03 21:50:55,89.0,1.0
2021-12-03 21:51:00,87.0,1.0
2021-12-03 21:51:05,,
2021-12-03 21:51:10,88.0,1.0
2021-12-03 21:51:15,,
2021-12-03 21:51:20,,
2021-12-03 21:51:25,88.0,1.0
2021-12-03 21:51:30,92.0,1.0
2021-12-03 21:51:35,91.0,1.0
2021-12-03 21:51:40,89.0,1.0
2021-12-03 21:51:45,88.0,1.0
2021-12-03 21:51:50,,
2021-12-03 21:51:55,90.0,1.0
2021-12-03 21:52:00,92.0,1.0
2021-12-03 21:52:05,93.0,1.0
2021-12-03 21:52:10,92.0,1.0
2021-12-03 21:52:15,91.0,1.0
2021-12-03 21:52:20,,
2021-12-03 21:52:25,90.0,1.0
2021-12-03 21:52:30,90.0,2.0
2021-12-03 21:52:35,91.0,2.0
2021-12-03 21:52:40,,
2021-12-03 21:52:45,90.0,2.0
2021-12-03 21:52:50,,
2021-12-03 21:52:55,89.0,2.0
2021-12-03 21:53:00,,
2021-12-03 21:53:05,90.0,2.0
2021-12-03 21:53:10,,
2021-12-03 21:53:15,92.0,2.0
2021-12-03 21:53:20,93.0,2.0
2021-12-03 21:53:25,,
2021-12-03 21:53:30,92.0,1.0
2021-12-03 21:53:35,94.0,1.0
2021-12-03 21:53:40,95.0,2.0
2021-12-03 21:53:45,95.0,1.0
2021-12-03 21:53:50,92.0,2.0
2021-12-03 21:53:55,89.0,1.0
2021-12-03 21:54:00,88.0,2.0
2021-12-03 21:54:05,,
2021-12-03 21:54:10,89.0,2.0
2021-12-03 21:54:15,88.0,2.0
2021-12-03 21:54:20,88.0,1.0
2021-12-03 21:54:25,89.0,1.0
2021-12-03 21:54:30,91.0,2.0
2021-12-03 21:54:35,90.0,2.0
2021-12-03 21:54:40,91.0,2.0
2021-12-03 21:54:45,89.0,2.0
2021-12-03 21:54:50,89.0,1.0
2021-12-03 21:54:55,,
2021-12-03 21:55:00,90.0,2.0
2021-12-03 21:55:05,90.0,1.0
2021-12-03 21:55:10,92.0,1.0
2021-12-03 21:55:15,93.0,1.0
2021-12-03 21:55:20,94.0,1.0
2021-12-03 21:55:25,,
2021-12-03 21:55:30,95.0,1.0
2021-12-03 21:55:35,96.0,1.0
2021-12-03 21:55:40,97.0,1.0
2021-12-03 21:55:45,98.0,1.0
2021-12-03 21:55:50,100.0,1.0
2021-12-03 21:55:55,98.0,1.0
2021-12-03 21:56:00,96.0,1.0
2021-12-03 21:56:05,97.0,1.0
2021-12-03 21:56:10,95.0,1.0
2021-12-03 21:56:15,,
2021-12-03 21:56:20,96.0,2.0
2021-12-03 21:56:25,,
2021-12-03 21:56:30,,
2021-12-03 21:56:35,95.0,2.0
2021-12-03 21:56:40,96.0,1.0
2021-12-03 21:56:45,95.0,1.0
2021-12-03 21:56:50,96.0,2.0
2021-12-03 21:56:55,94.0,2.0
2021-12-03 21:57:00,95.0,1.0
2021-12-03 21:57:05,,
2021-12-03 21:57:10,,
2021-12-03 21:57:15,94.0,1.0
2021-12-03 21:57:20,,
2021-12-03 21:57:25,96.0,1.0
2021-12-03 21:57:30,95.0,1.0
2021-12-03 21:57:35,95.0,1.0
2021-12-03 21:57:40,93.0,1.0
2021-12-03 21:57:45,94.0,1.0
2021-12-03 21:57:50,93.0,1.0
2021-12-03 21:57:55,91.0,1.0
2021-12-03 21:58:00,,
2021-12-03 21:58:05,90.0,1.0
2021-12-03 21:58:10,91.0,1.0
2021-12-03 21:58:15,92.0,1.0
2021-12-03 21:58:20,,
2021-12-03 21:58:25,,
2021-12-03 21:58:30,93.0,1.0
2021-12-03 21:58:35,95.0,1.0
2021-12-03 21:58:40,93.0,1.0
2021-12-03 21:58:45,,
2021-12-03 21:58:50,92.0,1.0
2021-12-03 21:58:55,,
2021-12-03 21:59:00,91.0,1.0
2021-12-03 21:59:05,,
2021-12-03 21:59:10,,
2021-12-03 21:59:15,91.0,1.0
2021-12-03 21:59:20,92.0,1.0
2021-12-03 21:59:25,91.0,2.0
2021-12-03 21:59:30,,
2021-12-03 21:59:35,,
2021-12-03 21:59:40,93.0,1.0
2021-12-03 21:59:45,94.0,1.0
2021-12-03 21:59:50,95.0,1.0
2021-12-03 21:59:55,95.0,2.0
2021-12-03 22:00:00,95.0,1.0
2021-12-03 22:00:05,94.0,1.0
2021-12-03 22:00:10,92.0,1.0
2021-12-03 22:00:15,,
2021-12-03 22:00:20,92.0,2.0
2021-12-03 22:00:25,93.0,1.0
2021-12-03 22:00:30,94.0,1.0
2021-12-03 22:00:35,95.0,2.0
2021-12-03 22:00:40,95.0,1.0
2021-12-03 22:00:45,94.0,1.0
2021-12-03 22:00:50,,
2021-12-03 22:00:55,95.0,1.0
2021-12-03 22:01:00,93.0,1.0
2021-12-03 22:01:05,92.0,1.0
2021-12-03 22:01:10,90.0,1.0
2021-12-03 22:01:15,93.0,1.0
2021-12-03 22:01:20,91.0,1.0
2021-12-03 22:01:25,,
2021-12-03 22:01:30,92.0,1.0
2021-12-03 22:01:35,93.0,1.0
2021-12-03 22:01:40,94.0,1.0
2021-12-03 22:01:45,95.0,1.0
2021-12-03 22:01:50,96.0,1.0
2021-12-03 22:01:55,96.0,2.0
2021-12-03 22:02:00,95.0,1.0
2021-12-03 22:02:05,95.0,2.0
2021-12-03 22:02:10,,
2021-12-03 22:02:15,94.0,2.0
2021-12-03 22:02:20,,
2021-12-03 22:02:25,94.0,1.0
2021-12-03 22:02:30,93.0,1.0
2021-12-03 22:02:35,91.0,1.0
2021-12-03 22:02:40,94.0,1.0
2021-12-03 22:02:45,96.0,1.0
2021-12-03 22:02:50,97.0,1.0
2021-12-03 22:02:55,95.0,2.0
2021-12-03 22:03:00,,
2021-12-03 22:03:05,95.0,1.0
2021-12-03 22:03:10,,
2021-12-03 22:03:15,96.0,1.0
2021-12-03 22:03:20,95.0,1.0
2021-12-03 22:03:25,96.0,1.0
2021-12-03 22:03:30,96.0,2.0
2021-12-03 22:03:35,97.0,2.0
2021-12-03 22:03:40,,
2021-12-03 22:03:45,,
2021-12-03 22:03:50,98.0,1.0
2021-12-03 22:03:55,97.0,1.0
2021-12-03 22:04:00,97.0,2.0
2021-12-03 22:04:05,97.0,1.0
2021-12-03 22:04:10,,
2021-12-03 22:04:15,96.0,1.0
2021-12-03 22:04:20,95.0,1.0
2021-12-03 22:04:25,95.0,2.0
2021-12-03 22:04:30,97.0,2.0
2021-12-03 22:04:35,96.0,2.0
2021-12-03 22:04:40,,
2021-12-03 22:04:45,,
2021-12-03 22:04:50,95.0,2.0
2021-12-03 22:04:55,,
2021-12-03 22:05:00,95.0,1.0
2021-12-03 22:05:05,,
2021-12-03 22:05:10,,
2021-12-03 22:05:15,93.0,1.0
2021-12-03 22:05:20,,
2021-12-03 22:05:25,,
2021-12-03 22:05:30,94.0,1.0
2021-12-03 22:05:35,94.0,2.0
2021-12-03 22:05:40,92.0,1.0
2021-12-03 22:05:45,90.0,1.0
2021-12-03 22:05:50,91.0,1.0
2021-12-03 22:05:55,,
2021-12-03 22:06:00,94.0,2.0
2021-12-03 22:06:05,94.0,1.0
2021-12-03 22:06:10,95.0,1.0
2021-12-03 22:06:15,,
2021-12-03 22:06:20,96.0,1.0
2021-12-03 22:06:25,,
2021-12-03 22:06:30,,
2021-12-03 22:06:35,97.0,1.0
2021-12-03 22:06:40,,
2021-12-03 22:06:45,96.0,1.0
2021-12-03 22:06:50,,
2021-12-03 22:06:55,95.0,1.0
2021-12-03 22:07:00,96.0,1.0
2021-12-03 22:07:05,,
2021-12-03 22:07:10,97.0,1.0
2021-12-03 22:07:15,96.0,1.0
2021-12-03 22:07:20,95.0,1.0
2021-12-03 22:07:25,97.0,1.0
2021-12-03 22:07:30,,
2021-12-03 22:07:35,94.0,1.0
2021-12-03 22:07:40,97.0,2.0
2021-12-03 22:07:45,96.0,1.0
2021-12-03 22:07:50,94.0,2.0
2021-12-03 22:07:55,94.0,1.0
2021-12-03 22:08:00,94.0,2.0
2021-12-03 22:08:05,,
2021-12-03 22:08:10,95.0,2.0
2021-12-03 22:08:15,94.0,2.0
2021-12-03 22:08:20,94.0,1.0
2021-12-03 22:08:25,,
2021-12-03 22:08:30,93.0,1.0
2021-12-03 22:08:35,,
2021-12-03 22:08:40,,
2021-12-03 22:08:45,94.0,1.0
2021-12-03 22:08:50,,
2021-12-03 22:08:55,95.0,2.0
2021-12-03 22:09:00,95.0,1.0
2021-12-03 22:09:05,96.0,2.0
2021-12-03 22:09:10,96.0,1.0
2021-12-03 22:09:15,97.0,1.0
2021-12-03 22:09:20,98.0,1.0
2021-12-03 22:09:25,99.0,1.0
2021-12-03 22:09:30,100.0,1.0
2021-12-03 22:09:35,,
2021-12-03 22:09:40,98.0,1.0
2021-12-03 22:09:45,,
2021-12-03 22:09:50,97.0,1.0
2021-12-03 22:09:55,,
2021-12-03 22:10:00,95.0,1.0
2021-12-03 22:10:05,,
2021-12-03 22:10:10,94.0,1.0
2021-12-03 22:10:15,95.0,1.0
2021-12-03 22:10:20,96.0,1.0
2021-12-03 22:10:25,95.0,1.0
2021-12-03 22:10:30,97.0,2.0
2021-12-03 22:10:35,,
2021-12-03 22:10:40,96.0,1.0
2021-12-03 22:10:45,92.0,1.0
2021-12-03 22:10:50,91.0,1.0
2021-12-03 22:10:55,93.0,1.0
2021-12-03 22:11:00,94.0,2.0
2021-12-03 22:11:05,93.0,2.0
2021-12-03 22:11:10,91.0,1.0
2021-12-03 22:11:15,,
2021-12-03 22:11:20,93.0,2.0
2021-12-03 22:11:25,94.0,2.0
2021-12-03 22:11:30,95.0,1.0
2021-12-03 22:11:35,96.0,1.0
2021-12-03 22:11:40,,
2021-12-03 22:11:45,93.0,1.0
2021-12-03 22:11:50,94.0,1.0
2021-12-03 22:11:55,92.0,1.0
2021-12-03 22:12:00,90.0,1.0
2021-12-03 22:12:05,89.0,1.0
2021-12-03 22:12:10,88.0,1.0
2021-12-03 22:12:15,90.0,1.0
2021-12-03 22:12:20,92.0,1.0
2021-12-03 22:12:25,89.0,1.0
2021-12-03 22:12:30,88.0,1.0
2021-12-03 22:12:35,,
2021-12-03 22:12:40,92.0,1.0
2021-12-03 22:12:45,95.0,1.0
2021-12-03 22:12:50,96.0,1.0
2021-12-03 22:12:55,,
2021-12-03 22:13:00,99.0,1.0
2021-12-03 22:13:05,98.0,1.0
2021-12-03 22:13:10,97.0,1.0
2021-12-03 22:13:15,94.0,1.0
2021-12-03 22:13:20,,
2021-12-03 22:13:25,95.0,2.0
2021-12-03 22:13:30,,
2021-12-03 22:13:35,95.0,1.0
2021-12-03 22:13:40,94.0,1.0
2021-12-03 22:13:45,,
2021-12-03 22:13:50,95.0,1.0
2021-12-03 22:13:55,91.0,1.0
2021-12-03 22:14:00,89.0,2.0
2021-12-03 22:14:05,90.0,2.0
2021-12-03 22:14:10,91.0,2.0
2021-12-03 22:14:15,91.0,1.0
2021-12-03 22:14:20,,
2021-12-03 22:14:25,92.0,1.0
2021-12-03 22:14:30,94.0,1.0
2021-12-03 22:14:35,95.0,1.0
2021-12-03 22:14:40,96.0,1.0
2021-12-03 22:14:45,95.0,2.0
2021-12-03 22:14:50,95.0,1.0
2021-12-03 22:14:55,96.0,1.0
2021-12-03 22:15:00,99.0,1.0
2021-12-03 22:15:05,100.0,1.0
2021-12-03 22:15:10,99.0,1.0
2021-12-03 22:15:15,100.0,1.0
2021-12-03 22:15:20,,
2021-12-03 22:15:25,104.0,1.0
2021-12-03 22:15:30,,
2021-12-03 22:15:35,102.0,1.0
2021-12-03 22:15:40,99.0,1.0
2021-12-03 22:15:45,97.0,2.0
2021-12-03 22:15:50,96.0,2.0
2021-12-03 22:15:55,96.0,1.0
2021-12-03 22:16:00,,
2021-12-03 22:16:05,,
2021-12-03 22:16:10,96.0,1.0
2021-12-03 22:16:15,96.0,2.0
2021-12-03 22:16:20,97.0,3.0
2021-12-03 22:16:25,95.0,2.0
2021-12-03 22:16:30,94.0,2.0
2021-12-03 22:16:35,93.0,2.0
2021-12-03 22:16:40,,
2021-12-03 22:16:45,92.0,2.0
2021-12-03 22:16:50,,
2021-12-03 22:16:55,,
2021-12-03 22:17:00,95.0,2.0
2021-12-03 22:17:05,,
2021-12-03 22:17:10,96.0,2.0
2021-12-03 22:17:15,,
2021-12-03 22:17:20,97.0,2.0
2021-12-03 22:17:25,97.0,1.0
2021-12-03 22:17:30,,
2021-12-03 22:17:35,95.0,1.0
2021-12-03 22:17:40,96.0,1.0
2021-12-03 22:17:45,,
2021-12-03 22:17:50,97.0,1.0
2021-12-03 22:17:55,,
2021-12-03 22:18:00,96.0,1.0
2021-12-03 22:18:05,94.0,1.0
2021-12-03 22:18:10,93.0,2.0
2021-12-03 22:18:15,92.0,1.0
2021-12-03 22:18:20,91.0,1.0
2021-12-03 22:18:25,92.0,1.0
2021-12-03 22:18:30,,
2021-12-03 22:18:35,93.0,2.0
2021-12-03 22:18:40,93.0,1.0
2021-12-03 22:18:45,,
2021-12-03 22:18:50,91.0,1.0
2021-12-03 22:18:55,89.0,1.0
2021-12-03 22:19:00,87.0,1.0
2021-12-03 22:19:05,89.0,1.0
2021-12-03 22:19:10,,
2021-12-03 22:19:15,92.0,1.0
2021-12-03 22:19:20,95.0,2.0
2021-12-03 22:19:25,,
2021-12-03 22:19:30,94.0,2.0
2021-12-03 22:19:35,92.0,1.0
2021-12-03 22:19:40,91.0,1.0
2021-12-03 22:19:45,92.0,2.0
2021-12-03 22:19:50,,
2021-12-03 22:19:55,,
2021-12-03 22:20:00,93.0,1.0
2021-12-03 22:20:05,94.0,2.0
2021-12-03 22:20:10,96.0,2.0
2021-12-03 22:20:15,98.0,2.0
2021-12-03 22:20:20,97.0,2.0
2021-12-03 22:20:25,,
2021-12-03 22:20:30,98.0,2.0
2021-12-03 22:20:35,,
2021-12-03 22:20:40,,
2021-12-03 22:20:45,98.0,2.0
2021-12-03 22:20:50,,
2021-12-03 22:20:55,98.0,1.0
2021-12-03 22:21:00,,
2021-12-03 22:21:05,97.0,1.0
2021-12-03 22:21:10,95.0,1.0
2021-12-03 22:21:15,,
2021-12-03 22:21:20,96.0,1.0
2021-12-03 22:21:25,95.0,1.0
2021-12-03 22:21:30,,
2021-12-03 22:21:35,94.0,1.0
2021-12-03 22:21:40,92.0,3.0
2021-12-03 22:21:45,92.0,2.0
2021-12-03 22:21:50,93.0,2.0
2021-12-03 22:21:55,,
2021-12-03 22:22:00,94.0,2.0
2021-12-03 22:22:05,94.0,1.0
2021-12-03 22:22:10,,
2021-12-03 22:22:15,97.0,1.0
2021-12-03 22:22:20,,
2021-12-03 22:22:25,,
2021-12-03 22:22:30,96.0,2.0
2021-12-03 22:22:35,95.0,1.0
2021-12-03 22:22:40,96.0,1.0
2021-12-03 22:22:45,94.0,1.0
2021-12-03 22:22:50,95.0,1.0
2021-12-03 22:22:55,95.0,2.0
2021-12-03 22:23:00,,
2021-12-03 22:23:05,96.0,1.0
2021-12-03 22:23:10,,
2021-12-03 22:23:15,95.0,1.0
2021-12-03 22:23:20,,
2021-12-03 22:23:25,93.0,1.0
2021-12-03 22:23:30,94.0,1.0
2021-12-03 22:23:35,,
2021-12-03 22:23:40,95.0,1.0
2021-12-03 22:23:45,96.0,1.0
2021-12-03 22:23:50,95.0,1.0
2021-12-03 22:23:55,98.0,1.0
2021-12-03 22:24:00,94.0,1.0
2021-12-03 22:24:05,93.0,1.0
2021-12-03 22:24:10,91.0,1.0
2021-12-03 22:24:15,,
2021-12-03 22:24:20,93.0,1.0
2021-12-03 22:24:25,94.0,1.0
2021-12-03 22:24:30,95.0,1.0
2021-12-03 22:24:35,94.0,1.0
2021-12-03 22:24:40,91.0,1.0
2021-12-03 22:24:45,92.0,2.0
2021-12-03 22:24:50,95.0,2.0
2021-12-03 22:24:55,96.0,2.0
2021-12-03 22:25:00,,
2021-12-03 22:25:05,,
2021-12-03 22:25:10,96.0,2.0
2021-12-03 22:25:15,,
2021-12-03 22:25:20,96.0,1.0
2021-12-03 22:25:25,95.0,1.0
2021-12-03 22:25:30,,
2021-12-03 22:25:35,,
2021-12-03 22:25:40,95.0,2.0
2021-12-03 22:25:45,96.0,2.0
2021-12-03 22:25:50,,
2021-12-03 22:25:55,,
2021-12-03 22:26:00,98.0,2.0
2021-12-03 22:26:05,97.0,2.0
2021-12-03 22:26:10,,
2021-12-03 22:26:15,,
2021-12-03 22:26:20,97.0,1.0
2021-12-03 22:26:25,96.0,1.0
2021-12-03 22:26:30,95.0,1.0
2021-12-03 22:26:35,94.0,2.0
2021-12-03 22:26:40,,
2021-12-03 22:26:45,95.0,2.0
2021-12-03 22:26:50,,
2021-12-03 22:26:55,94.0,2.0
2021-12-03 22:27:00,,
2021-12-03 22:27:05,,
2021-12-03 22:27:10,94.0,2.0
2021-12-03 22:27:15,,
2021-12-03 22:27:20,,
2021-12-03 22:27:25,94.0,2.0
2021-12-03 22:27:30,96.0,2.0
2021-12-03 22:27:35,97.0,2.0
2021-12-03 22:27:40,,
2021-12-03 22:27:45,,
2021-12-03 22:27:50,96.0,2.0
2021-12-03 22:27:55,,
2021-12-03 22:28:00,,
2021-12-03 22:28:05,96.0,2.0
2021-12-03 22:28:10,94.0,2.0
2021-12-03 22:28:15,93.0,1.0
2021-12-03 22:28:20,92.0,1.0
2021-12-03 22:28:25,89.0,1.0
2021-12-03 22:28:30,88.0,1.0
2021-12-03 22:28:35,90.0,1.0
2021-12-03 22:28:40,93.0,1.0
2021-12-03 22:28:45,92.0,1.0
2021-12-03 22:28:50,,
2021-12-03 22:28:55,93.0,1.0
2021-12-03 22:29:00,,
2021-12-03 22:29:05,95.0,2.0
2021-12-03 22:29:10,,
2021-12-03 22:29:15,97.0,2.0
2021-12-03 22:29:20,,
2021-12-03 22:29:25,98.0,1.0
2021-12-03 22:29:30,100.0,1.0
2021-12-03 22:29:35,101.0,1.0
2021-12-03 22:29:40,99.0,1.0
2021-12-03 22:29:45,99.0,2.0
2021-12-03 22:29:50,97.0,1.0
2021-12-03 22:29:55,94.0,1.0
2021-12-03 22:30:00,93.0,1.0
2021-12-03 22:30:05,93.0,2.0
2021-12-03 22:30:10,91.0,1.0
2021-12-03 22:30:15,90.0,1.0
2021-12-03 22:30:20,91.0,2.0
2021-12-03 22:30:25,94.0,2.0
2021-12-03 22:30:30,97.0,2.0
2021-12-03 22:30:35,98.0,2.0
2021-12-03 22:30:40,99.0,1.0
2021-12-03 22:30:45,96.0,1.0
2021-12-03 22:30:50,,
2021-12-03 22:30:55,97.0,1.0
2021-12-03 22:31:00,94.0,2.0
2021-12-03 22:31:05,91.0,1.0
2021-12-03 22:31:10,92.0,1.0
2021-12-03 22:31:15,95.0,1.0
2021-12-03 22:31:20,97.0,1.0
2021-12-03 22:31:25,,
2021-12-03 22:31:30,95.0,1.0
2021-12-03 22:31:35,,
2021-12-03 22:31:40,,
2021-12-03 22:31:45,96.0,1.0
2021-12-03 22:31:50,97.0,1.0
2021-12-03 22:31:55,97.0,2.0
2021-12-03 22:32:00,,
2021-12-03 22:32:05,97.0,1.0
2021-12-03 22:32:10,,
2021-12-03 22:32:15,96.0,1.0
2021-12-03 22:32:20,97.0,1.0
2021-12-03 22:32:25,98.0,1.0
2021-12-03 22:32:30,,
2021-12-03 22:32:35,96.0,1.0
2021-12-03 22:32:40,97.0,1.0
2021-12-03 22:32:45,95.0,1.0
2021-12-03 22:32:50,,
2021-12-03 22:32:55,94.0,2.0
2021-12-03 22:33:00,,
2021-12-03 22:33:05,94.0,1.0
2021-12-03 22:33:10,,
2021-12-03 22:33:15,95.0,1.0
2021-12-03 22:33:20,95.0,2.0
2021-12-03 22:33:25,97.0,1.0
2021-12-03 22:33:30,98.0,1.0
2021-12-03 22:33:35,99.0,1.0
2021-12-03 22:33:40,98.0,1.0
2021-12-03 22:33:45,97.0,1.0
